Fam #,Sample Name,Cholor.,Date PTR,Sample_Sex,%_Exp,Avg_Male_Buds/Stem,Total _Buds,Avg_Arch,Avg_Area _Week_3,Avg_Perimeter_ Week 3,Avg_Circularity_Week 3,Avg_Perimeter_Rate,Avg_Area_Rate,Avg_21_days,Avg_Days_til_Gam,Leaf_Length_Average,Leaf_Average_Area,Leaf_perimeter_average,m29.9975_FLUX,m30.99783_FLUX,m31.01783_FLUX,m31.9908_FLUX2,m32.99853_FLUX,m33.03230_FLUX,m33.98721_FLUX,m34.02317_FLUX,m37.0289_FLUX,m39.0326 (cluster (H2O)H3O+_(18O)) (Conc),m41.0375_FLUX,m42.0343 (acetonitrile H+) (Conc),m42.95810 (m43_1) (Conc),m43.01734_FLUX,m44.0626_FLUX,m45.0335_FLUX,m45.99328_FLUX,m46.03111_FLUX,m46.06609_FLUX,m47.0128_FLUX,m47.9847_FLUX,m49.0239_FLUX,m49.05240_FLUX,m49.9923 (chloromethane) (Conc),m55.0390 (cluster (H2O)2-H3O+) (Conc),m57.02382_FLUX,m57.05991 (cluster (H2O)2-H3O+_(18O)) (Conc),m59.0439_FLUX,m61.0290_FLUX,m62.0294_FLUX,m63.023_FLUX,m69.00377_FLUX,m69.06994_FLUX,m71.0354_FLUX,m73.0376 (butyraldehyde H+) (Conc),m75.0446_FLUX,m77.0597_FLUX,m79.05478_FLUX,m81.0699_FLUX,m83.0585_FLUX,m85.0648_FLUX,m86.0362_FLUX,m87.0441_FLUX,m89.05810 (butyric acid H+) (Conc),m89.09610_FLUX,m90.00000_FLUX,m91.00000_FLUX,m92.00000 (nominal 92) (Conc),m93.0699_FLUX,M94_FLUX,m95.00000-FLUX,m97.00000_FLUX,m98.00000 (nominal 98) (Conc),m99.080 (cyclohexanone H+) (Conc),m100.00000_FLUX,m101.00000_flux,m103.1117_FLUX,m104_FLUX,m105_FLUK,m106.00000_FLUX,m107.0855_FLUX,m108.0000_FLUX,m109.00000 (nominal 109) (Conc),m110.00000_FLUX,m111.00000_FLUX,m113.00000_FLUX,m114.00000_FLUX,m115.00000_FLUX,m119.00000_FLUX,m121.1012_FLUX,m124.00000_FLUX,m125.00000_FLUX,M126_FLUX,m127.00000_FLUX,m128.00000_FLUX,m129.00000_FLUX,m130.00000_FLUX,m135.1168_FLUX,m137.1325 (terpenes H+) (Conc),m138.00000 (nominal 138) (Conc),m139.1481 (menthol dehydrated) (Conc),m141.00000_FLUX,m143.00000_FLUX,m148.00000_FLUX,m149.00000_FLUX,m150.00000_FLUX,m151.00000_FLUX,m153,m163.00000_FLUX,m204.00000_FLUX,,,,,,,,,,,,,,,,,,,,,,
30,p_22_11_1,0.732,25-May,m,100,1.4,14,,0.025398025,0.507410148,0.820678657,1.960426896,1.175258035,0,100,0.852126439,0.192998445,3.632111868,-5.66163E-06,-2.81921E-08,-1.1005E-08,-4.04402E-06,-2.5358E-08,-4.33241E-08,-4.98873E-08,-2.38663E-08,-3.18218E-06,2.917E-08,1.96566E-07,-7.2925E-09,0,-3.87828E-08,-2.38663E-08,7.55768E-07,-1.13862E-07,-2.58552E-08,0,-1.44855E-07,-4.36887E-09,0,0,0,-1.74025E-08,5.10475E-10,3.57664E-08,1.2553E-06,-8.90016E-08,4.38047E-09,4.72355E-09,-4.07717E-09,2.58884E-07,4.39207E-09,5.50252E-08,5.81079E-08,4.03739E-09,2.01538E-09,0,6.26657E-08,5.3865E-09,0,1.23939E-06,6.69584E-09,6.66269E-09,0,2.11814E-08,0,2.18443E-08,0,3.01644E-09,4.15341E-09,-2.45293E-08,-4.57438E-09,-2.86728E-10,-4.50809E-09,0,0,0,-8.71785E-09,5.98482E-09,-7.11018E-10,0,1.19995E-10,1.5712E-09,-4.73184E-09,0,-1.74025E-09,0,-8.78414E-10,-2.21261E-09,0,0,0,0,1.7918E-07,1.56291E-08,0,0,0,0,0,0,0,1.35906E-08,2.12145E-09,0,0,0,1.78998E-10,,,,,,,,,,,,,,,,,,,,,,
5,P_11_16_12,0.678,25-May,f,90,,,10.33333333,0.959845051,6.443286025,0.298583552,1.843425035,0.713685841,11,45.67,1.566848844,0.365228714,4.867604818,-5.65734E-06,-2.28855E-08,-4.81022E-09,-3.10284E-06,-1.74022E-08,-3.61998E-08,-5.3684E-08,-7.32204E-09,-2.65957E-06,1.30188E-07,6.01524E-07,1.23785E-08,0,-3.28343E-08,-3.26701E-08,2.75972E-06,-1.25164E-07,2.57749E-08,0,-1.32322E-07,-4.58366E-09,0,0,0,-3.94832E-08,5.19766E-08,7.77679E-08,5.19438E-07,-9.80102E-08,-2.07677E-09,2.99941E-08,-4.03861E-09,7.63889E-07,1.55799E-08,-1.30319E-07,-1.87648E-08,2.44615E-10,2.00453E-09,0,3.39506E-08,1.20173E-08,0,4.3205E-06,1.76648E-08,1.75499E-08,0,-1.10159E-08,0,-4.42277E-09,0,2.35257E-09,1.09863E-08,-9.3906E-08,-1.44454E-08,-9.19359E-10,-1.40366E-08,0,0,0,-9.53835E-09,2.38705E-09,-2.10468E-09,0,-2.12438E-10,2.18348E-10,-4.08458E-09,0,-1.7238E-09,0,-1.30844E-09,-2.44451E-09,0,0,0,0,2.39854E-08,2.02916E-09,0,0,0,0,0,0,0,-3.31954E-09,-4.31442E-10,0,0,0,-2.13423E-11,,,,,,,,,,,,,,,,,,,,,,
15,P_17_2_8,0.687,28-May,m,100,1,10,,0.659706184,3.751261182,0.596639491,2.014322549,1.188708825,1.67,14,1.659478535,0.34373238,5.466445123,-5.63945E-06,-2.19985E-08,-1.11235E-08,-4.02374E-06,-6.33855E-08,2.04915E-08,-1.48832E-07,5.17338E-09,5.98123E-06,1.29412E-07,1.44093E-07,5.43748E-10,0,2.95178E-08,-2.76535E-08,-1.14964E-08,-1.14653E-07,-4.24124E-08,0,-1.41375E-07,-4.4199E-09,0,0,-3.34017E-09,1.80524E-07,-7.31885E-09,1.96992E-08,2.89119E-06,-1.31121E-07,1.35937E-09,2.2418E-08,-2.98074E-09,7.53169E-08,8.8864E-09,9.77194E-08,6.13659E-09,3.3091E-10,7.76783E-10,-1.39044E-09,6.0962E-08,-5.25106E-10,0,1.44792E-07,2.8741E-09,2.84303E-09,0,8.77765E-09,0,6.07134E-09,0,-9.74087E-10,2.03673E-09,0,-1.49298E-08,-9.35247E-10,-5.42195E-09,0,0,-7.33284E-10,-3.01392E-09,1.10925E-09,-1.69183E-09,0,-1.89535E-09,-4.21017E-10,-3.7876E-09,0,-9.47676E-10,0,-1.76641E-09,1.94196E-10,0,0,-6.4007E-10,0,9.11633E-09,5.2262E-10,-2.90517E-10,4.67624E-10,0,0,0,-5.77927E-10,1.47123E-10,2.75447E-09,0,0,0,-2.28374E-10,-3.93052E-10,,,,,,,,,,,,,,,,,,,,,,
22,P_2_4_1,0.697,27-May,m,100,1,10,,0.635998747,4.097665972,0.485606696,1.235315352,0.905996193,0,70.67,0.936153153,0.188321106,3.285194007,-5.61032E-06,-3.39993E-08,-2.73835E-08,-3.02313E-06,-3.50508E-09,-2.97932E-08,-6.49536E-08,1.32536E-09,-2.69453E-06,9.31038E-09,9.1625E-08,-9.38705E-09,0,-2.42727E-07,-3.83478E-08,1.65615E-07,-1.23445E-07,-5.07142E-08,0,-1.25416E-07,-4.11519E-09,0,0,-2.65072E-09,1.79526E-07,4.89288E-09,3.01218E-08,-2.66605E-07,0,0,0,-9.85804E-12,1.54333E-07,7.73309E-09,3.10857E-07,1.89932E-07,6.74619E-09,6.75824E-10,2.17644E-09,4.28387E-08,4.63876E-09,7.67832E-10,8.14165E-07,2.62881E-10,2.62881E-10,0,7.88644E-08,0,6.12951E-08,0,-8.76271E-10,1.52252E-08,3.39555E-08,-5.09332E-09,-7.01016E-11,-5.86006E-09,0,0,-2.62881E-10,-3.82273E-09,-4.87426E-10,-8.17122E-10,-1.46775E-10,0,2.15782E-10,-2.66058E-09,0,-1.80731E-10,0,-5.46574E-10,-9.22275E-10,0,0,-4.08561E-10,0,1.02743E-09,0,1.1282E-10,0,0,9.83614E-10,2.95741E-11,-6.17771E-10,5.27953E-11,2.89936E-08,4.24225E-09,5.73848E-09,0,5.13714E-10,-1.52252E-10,,,,,,,,,,,,,,,,,,,,,,
23,P_2_6_16,0.707,23-May,m,100,0.9,9,,0.717611448,4.092598821,0.527889251,1.009838344,0.448171888,2.33,14.67,0.850774971,0.226471656,3.055371387,-5.60942E-06,-4.6572E-08,-4.48215E-09,5.17467E-06,9.73376E-08,1.30617E-08,-7.71391E-08,-2.46807E-08,5.19391E-06,5.5594E-08,1.00819E-07,-2.00639E-08,-7.48307E-09,-6.65589E-08,-4.84765E-08,1.52547E-07,-1.46776E-07,-2.54117E-08,-2.11604E-11,-1.48892E-07,-3.99354E-09,1.84672E-10,0,-2.28724E-08,-1.51393E-08,-9.63566E-09,8.9643E-09,7.03101E-07,-1.03493E-07,7.61773E-10,8.04094E-09,-5.01681E-09,5.3151E-08,-3.07787E-10,9.54332E-08,6.02878E-08,4.27632E-09,0,6.46353E-10,7.88704E-10,0,0,3.78578E-08,2.34688E-10,0,0,0,0,1.67936E-08,0,1.54278E-09,0,0,-9.07202E-09,-1.09841E-09,-2.5781E-08,0,0,0,-1.51008E-08,0,-4.31479E-09,0,0,0,-1.0132E-08,0,-3.69537E-09,0,0,-3.17405E-09,0,0,0,0,2.34688E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02078E-10,,,,,,,,,,,,,,,,,,,,,,
43,P_9_11_10,0.689,24-May,f,80,,,9,0.987276003,6.073451268,0.332762861,1.966949172,0.977073949,5.33,71.67,1.415783901,0.343296497,4.870386448,-5.60088E-06,-3.96E-08,-6.77E-09,0,0,-2.44917E-08,-1.07485E-07,-9.95532E-09,1.33709E-05,2.56248E-07,5.45681E-07,1.25939E-08,-1.22701E-08,1.53296E-07,-4.52927E-08,2.95422E-06,-1.85379E-07,8.57938E-08,0,-2.34395E-07,0,0,0,-1.17845E-08,9.61862E-08,4.69924E-08,8.874E-08,2.23873E-06,-7.68907E-08,5.87607E-10,9.45351E-09,-6.07032E-09,6.96128E-07,1.13636E-08,1.69321E-07,4.91291E-08,4.95338E-09,0,4.29455E-09,4.6361E-08,6.57213E-09,0,4.83553E-06,2.05096E-08,2.03477E-08,0,6.97682E-09,0,1.35214E-08,0,5.29494E-09,1.15401E-08,-1.13313E-08,-5.58631E-09,-9.71251E-12,0,0,0,0,-9.0812E-09,-8.88695E-10,-2.9348E-09,0,-7.85095E-10,-4.38682E-10,-6.11079E-09,0,-2.08171E-09,0,-1.20111E-09,8.77363E-10,0,0,8.74126E-11,0,1.53603E-08,1.60273E-09,0,0,0,0,0,0,0,3.02707E-09,0,0,0,0,4.7915E-10,,,,,,,,,,,,,,,,,,,,,,
10,P_14_7_3,0.749,22-May,f,90,,,17.67,0.095803985,1.928970202,0.306762224,1.063003072,0.674926037,0,100,1.435643126,0.263671734,4.526428398,-5.57193E-06,4.49751E-08,4.03335E-06,2.94811E-07,-1.12356E-07,2.73503E-06,-6.53826E-07,-1.08425E-08,4.48768E-06,1.75904E-07,7.08039E-07,1.87795E-07,-6.3712E-09,9.90238E-07,-2.81381E-08,4.09002E-05,-4.71744E-07,1.46357E-06,2.77699E-08,4.00468E-05,1.09015E-06,1.75478E-07,1.74528E-07,7.99266E-08,1.48061E-08,1.67093E-08,1.16549E-07,5.12782E-06,4.92268E-08,8.2636E-09,2.1681E-07,-7.82888E-09,5.76851E-07,3.27028E-08,3.63683E-07,1.60372E-07,1.23458E-08,2.26706E-09,-1.28332E-09,6.04915E-08,6.42852E-09,1.33338E-08,2.93115E-06,1.46337E-08,6.309E-09,-2.92007E-08,6.3398E-08,0,6.24184E-08,0,1.53963E-08,2.3994E-08,0,-8.32155E-09,0,-8.47246E-09,0,0,0,-6.84534E-09,2.37743E-08,-1.60009E-09,0,0,0,-4.47642E-09,0,0,0,2.0619E-09,-3.62008E-09,0,0,0,0,4.25043E-08,0,0,0,0,0,0,0,0,5.1781E-09,0,0,0,0,8.6202E-10,,,,,,,,,,,,,,,,,,,,,,
3,P_1_6_5,0.704,24-May,f,100,,,17.33,0.926236893,6.722629537,0.261082918,1.596748952,1.071360588,3.33,41,1.24261696,0.304380046,4.416042068,-5.56029E-06,-4.10196E-08,1.19318E-07,5.16098E-06,-8.52273E-09,1.34485E-06,-9.15404E-08,5.16098E-09,1.06376E-05,1.25316E-07,1.78741E-07,-1.07323E-09,-1.19634E-08,5.3346E-08,-5.3709E-08,1.92708E-06,-1.63905E-07,4.79798E-08,0,8.51957E-07,0,-1.24053E-08,4.19665E-09,0,1.3911E-06,-9.44287E-09,0,0,-8.09659E-08,-7.9072E-10,1.60669E-08,-5.91856E-09,1.62311E-07,2.00442E-09,7.35006E-08,2.73201E-08,3.34754E-09,0,1.09533E-09,1.38652E-08,2.06755E-10,0,8.82576E-07,4.48074E-09,4.52652E-09,0,2.71465E-09,0,8.59217E-09,0,9.51705E-10,4.67172E-10,-8.23864E-08,0,-5.01894E-10,-1.58775E-08,0,0,0,-9.20139E-09,-1.18213E-09,-3.56534E-09,0,-2.15909E-09,-6.80871E-09,0,0,-1.08428E-09,0,-1.69508E-09,8.04924E-11,0,0,-9.48548E-10,0,1.244E-08,1.13005E-09,0,0,0,0,0,0,0,1.98706E-09,0,0,0,0,5.47664E-10,,,,,,,,,,,,,,,,,,,,,,
12,P_15_6_2,0.731,23-May,m,100,1.1,11,,0.538884218,4.58512141,0.322668973,0.877206789,0.794065169,5,14.33,1.976496553,0.399165885,6.698949628,-5.55879E-06,-1.92506E-08,4.16667E-09,1.51809E-06,-4.61886E-08,-5.26486E-09,-2.07687E-07,2.42248E-09,1.19509E-05,1.82171E-07,2.78391E-07,3.42377E-09,1.02229E-08,1.85401E-07,-2.90698E-09,1.15665E-06,-1.07558E-07,5.91085E-08,-3.55297E-11,-5.36176E-08,-2.95866E-09,3.55297E-10,0,-1.71189E-09,3.34625E-08,1.59044E-08,5.95284E-08,2.48256E-06,-2.03488E-08,9.9677E-09,5.07106E-08,3.2374E-08,2.54037E-07,1.39858E-08,4.95155E-07,2.2584E-07,1.2345E-08,0,4.20866E-09,4.67054E-08,0,0,1.72481E-06,6.18863E-09,0,0,0,0,7.2416E-08,0,7.92636E-09,0,0,3.61757E-09,7.68734E-10,7.42894E-09,0,0,0,-6.78295E-09,0,-2.46124E-09,0,0,0,-7.94251E-09,0,-5.26486E-10,0,0,1.32752E-09,0,0,0,0,1.92506E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81525E-09,,,,,,,,,,,,,,,,,,,,,,
23,P_2_6_4,0.722,24-May,f,100,,,11.66666667,0.282233116,2.667787718,0.331558556,1.789336562,1.259053855,1.33,8.67,1.404873012,0.238611012,4.793835996,-5.54905E-06,-4.12E-08,-3.16E-08,0,0,-1.95648E-08,-1.16771E-07,3.51288E-09,1.20186E-05,1.87354E-07,3.00384E-07,3.45433E-08,-1.23276E-08,-2.2606E-08,-5.30022E-08,9.2701E-09,-1.53851E-07,6.8306E-09,0,-1.97762E-07,0,0,0,-9.46526E-09,2.47365E-08,-2.1923E-09,1.47346E-08,3.68852E-07,-6.14754E-08,7.77387E-10,1.45719E-08,-4.90502E-09,3.68267E-07,6.86313E-09,9.23107E-08,6.25976E-08,4.6009E-09,0,2.36794E-09,2.00641E-08,3.56492E-09,0,2.91276E-07,4.46591E-09,4.54398E-09,0,1.30757E-08,0,1.83125E-08,0,5.49538E-09,2.51919E-09,-9.38394E-09,-2.73224E-09,9.62789E-10,0,0,0,0,-8.94483E-09,-6.53786E-10,-3.46084E-09,0,-1.6426E-09,5.15548E-10,-5.14572E-09,0,9.758E-12,0,-1.74018E-09,1.21812E-09,0,0,9.88811E-10,0,4.42037E-08,4.11137E-09,0,0,0,0,0,0,0,4.61879E-09,0,0,0,0,-4.24473E-10,,,,,,,,,,,,,,,,,,,,,,
26,P_21_15_13,0.671,24-May,f,100,,,15.34,,,,,,,,1.242763063,0.251679667,5.314607756,-5.52604E-06,-2.03983E-08,1.25839E-07,6.0123E-06,-1.02069E-07,2.14548E-06,-1.1978E-07,8.17176E-09,1.32985E-05,2.64106E-07,6.49391E-07,2.09732E-08,-1.1776E-08,3.44581E-07,-3.88236E-08,4.55661E-06,-1.90545E-07,1.31742E-07,8.89883E-10,8.54773E-07,0,0,0,-1.16362E-08,5.38311E-08,3.60894E-08,1.0454E-07,3.75808E-06,-6.77355E-08,7.27069E-09,1.37335E-08,-5.82588E-09,7.18121E-07,2.98751E-08,3.5499E-07,6.17543E-08,4.25988E-09,0,5.86938E-09,4.43699E-08,5.55866E-09,0,4.94531E-06,2.08955E-08,2.07867E-08,0,1.66232E-08,0,1.96837E-08,0,2.75603E-09,1.3951E-08,3.0916E-08,-1.25062E-09,-4.07035E-10,1.39821E-10,0,0,0,-7.25516E-09,-2.88963E-10,-2.88808E-09,0,9.81854E-10,3.18947E-09,-5.64411E-09,0,-1.22732E-10,0,-8.52908E-10,-8.07855E-11,0,0,7.84551E-10,0,1.86599E-07,1.63404E-08,0,0,0,0,0,0,0,4.58613E-09,0,0,0,0,5.71713E-10,,,,,,,,,,,,,,,,,,,,,,
12,P_15_6_7,0.707,28-May,m,100,0.9,9,,0.778413785,4.935449878,0.423428814,1.095018049,0.684116981,1,46,1.214797728,0.252366401,4.796818841,-5.52309E-06,-2.3501E-08,-1.21245E-08,-3.96624E-06,-7.33966E-08,-5.71646E-09,-1.50181E-07,-5.30714E-09,6.21048E-06,8.92051E-08,8.0835E-08,-8.48295E-09,0,6.97267E-08,-2.48419E-08,3.67689E-07,-1.09248E-07,-2.45596E-08,0,-1.60343E-07,-1.92525E-09,0,0,-4.91192E-09,1.22798E-07,-5.18152E-09,2.54347E-08,3.82509E-06,-1.32537E-07,1.39595E-09,7.13358E-08,-2.7463E-09,1.02134E-07,5.91407E-09,1.11365E-07,-1.49616E-09,-5.1801E-10,1.96195E-10,-4.7002E-10,3.71641E-08,1.10659E-09,0,5.58943E-07,4.65786E-09,4.67197E-09,0,4.51671E-09,0,4.66633E-09,0,-1.84197E-09,1.28444E-09,0,-1.33243E-08,-1.22798E-10,-2.59711E-09,0,0,-1.59496E-10,-3.6416E-09,7.33966E-10,-1.60908E-09,0,-1.52439E-10,5.1801E-10,-4.18078E-09,0,-4.16384E-10,0,-8.56764E-10,1.97606E-11,0,0,-1.9196E-10,0,1.90266E-08,2.31481E-09,-2.54065E-11,2.7806E-10,0,0,0,-7.33966E-11,-7.56549E-11,9.55567E-10,0,0,0,1.25621E-10,5.66E-10,,,,,,,,,,,,,,,,,,,,,,
29,P_22_10_9,0.736,23-May,m,100,1,10,,0.750607314,4.732203314,0.42339616,2.516921145,1.409945227,0.33,100,1.59361559,0.310130751,4.254924677,-5.51886E-06,-2.40233E-08,1.27315E-08,2.14544E-06,-1.9196E-08,7.33966E-09,-1.65989E-07,-1.21104E-08,1.11506E-05,2.21601E-07,4.99379E-07,1.2421E-09,-4.92322E-09,1.53004E-07,-1.4397E-08,1.59016E-06,-1.10377E-07,6.06933E-08,-3.10524E-11,-8.07362E-08,-1.84621E-09,2.93022E-09,0,-7.0009E-09,7.19286E-08,2.5096E-08,6.15402E-08,1.12861E-06,-2.99232E-08,8.99955E-09,2.35151E-08,2.90227E-08,3.62381E-07,3.87308E-08,1.87444E-07,7.09971E-08,3.72629E-09,0,7.04325E-09,1.03913E-07,0,0,2.33232E-06,1.10603E-08,0,0,0,0,2.72979E-08,0,4.03117E-09,0,0,-8.63821E-10,3.81098E-10,8.75113E-10,0,0,0,-8.63821E-09,0,-3.42423E-09,0,0,0,-5.07848E-09,0,-2.51242E-09,0,0,2.62534E-09,0,0,0,0,3.24921E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34654E-09,,,,,,,,,,,,,,,,,,,,,,
14,P_17_1_24,0.74,23-May,m,100,1.2,12,,0.912847922,5.907759916,0.327426041,1.8503195,0.649706048,4.5,45.33,1.149248374,0.207645391,4.678703212,-5.4963E-06,-2.64815E-08,2.2963E-08,6.90741E-06,1.2537E-07,-6.48148E-10,-6.87037E-08,-2.07037E-08,5.55556E-06,1.96667E-07,6.8537E-07,1.20926E-08,-7.2037E-09,1.98889E-07,-3.3037E-08,3.49074E-06,-1.53204E-07,7.66667E-08,-2.03704E-11,-0.00000014,0,0,0,-1.87222E-08,4.96481E-08,3.46667E-08,9.79074E-08,2.61204E-06,-7.22222E-08,4.62778E-09,-5.55556E-11,-6.05556E-09,7.41796E-07,2.22037E-08,4.19444E-07,1.70037E-07,0,0,0,6.83333E-08,0,0,4.76185E-06,0,1.85741E-08,0,8.15926E-08,0,0,0,0,0,0,-7.79815E-09,0,-1.77037E-08,0,0,0,-1.3963E-08,0,0,0,0,0,0,0,0,0,0,-3.86852E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24296E-08,0,0,0,0,1.26852E-09,,,,,,,,,,,,,,,,,,,,,,
18,P_2_1_1_B,0.597,27-May,m,100,0.7,7,,0.513824009,3.870944598,0.43473887,1.811405574,0.937861472,20,8.33,1.461388484,0.402425109,6.204917861,-5.47754E-06,-3.53595E-08,-2.65142E-08,-2.34045E-06,1.7471E-08,-5.6061E-08,-3.82384E-08,-3.0327E-09,-4.95561E-06,-3.10962E-08,2.86788E-08,-1.5647E-08,0,-1.81632E-07,-4.45345E-08,-7.21915E-08,-1.2266E-07,-3.86779E-08,0,-8.77945E-08,-3.66232E-09,0,0,-7.64768E-09,1.98884E-08,2.81404E-09,2.69537E-08,1.08342E-06,0,0,0,-3.26345E-09,1.82182E-07,-6.47196E-09,1.48229E-07,8.72451E-08,1.11946E-08,-1.97785E-11,-2.19761E-11,2.03938E-08,8.52672E-10,-3.29641E-11,1.11001E-06,8.13115E-10,8.35091E-10,0,2.60087E-08,0,2.53165E-08,0,1.42295E-08,3.91724E-09,-8.04325E-08,-1.05815E-08,-3.02171E-10,-1.63282E-08,0,0,-9.84529E-10,-5.93354E-09,-1.54712E-09,-1.69216E-09,-1.62074E-09,0,1.78006E-10,-4.40291E-09,0,-2.37012E-09,0,-1.2867E-09,-2.1108E-09,0,0,8.04325E-10,0,6.30055E-08,0,-1.75809E-11,0,0,4.47213E-10,-5.64456E-10,3.56013E-10,3.28543E-11,1.02958E-08,1.61085E-09,3.06347E-09,0,5.96651E-10,1.2856E-10,,,,,,,,,,,,,,,,,,,,,,
42,P_6_8_14,0.732,23-May,m,100,0.9,9,,,,,,,,,1.184751234,0.261194521,4.147634391,-5.46714E-06,-4.02483E-08,-1.12732E-08,6.29973E-06,1.04811E-07,7.8102E-09,-7.60757E-08,8.28912E-10,4.84453E-06,8.58385E-08,2.09457E-07,-1.60256E-08,-7.16549E-09,-2.28411E-08,-4.15561E-08,2.59358E-07,-1.53717E-07,-1.50678E-08,-2.02623E-11,-1.21758E-07,0,0,0,-1.9415E-08,-9.85485E-09,-1.40145E-08,2.82935E-08,-2.89198E-08,-4.56823E-08,-2.13123E-09,-2.98408E-09,-4.82961E-09,8.47517E-08,7.1047E-09,1.37323E-07,9.11435E-08,0,0,0,3.50169E-08,0,0,8.84173E-10,0,-9.39434E-11,0,5.49661E-08,0,0,0,0,0,0,-7.59468E-09,0,-2.25096E-08,0,0,0,-1.40363E-08,0,0,0,0,0,0,0,0,0,0,-3.72458E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45122E-09,0,0,0,0,9.50486E-10,,,,,,,,,,,,,,,,,,,,,,
40,P_6_5_4,0.702,28-May,m,100,1,10,,0.764789549,5.105872066,0.379534736,1.591280465,0.822663936,0.67,73.33,1.06877309,0.186756623,3.672927458,-5.46106E-06,-1.91985E-08,-7.79938E-09,-3.16475E-06,-4.9946E-08,-6.70446E-09,-1.1879E-07,-1.65887E-08,4.64963E-06,1.43988E-07,1.71586E-07,7.16943E-09,0,3.83969E-08,-2.03984E-08,2.65479E-07,-9.82421E-08,-3.10475E-08,0,-1.44138E-07,-2.20782E-09,0,0,-7.13943E-09,7.11393E-07,-9.03528E-09,3.83969E-08,2.84977E-06,-1.2044E-07,3.49922E-09,7.79638E-08,-3.10175E-09,1.2191E-07,3.07475E-08,3.29224E-07,1.37989E-09,2.21982E-10,1.18341E-09,7.5144E-10,6.202E-08,7.07943E-09,0,4.67213E-07,3.52472E-09,3.55772E-09,0,2.99976E-09,0,3.59971E-09,0,1.11291E-09,1.37989E-09,0,-1.2224E-08,3.44972E-10,-2.4448E-09,0,0,-6.2695E-10,-5.14459E-09,7.4694E-10,-1.40539E-09,0,-1.68437E-09,9.11927E-10,-4.36315E-09,0,-5.56455E-10,0,1.15491E-10,4.06467E-10,0,0,-8.06935E-10,0,1.35739E-08,1.42339E-09,6.05952E-10,1.88985E-10,0,0,0,3.29974E-11,1.69486E-10,2.5303E-09,0,0,0,-6.44948E-11,-7.34941E-11,,,,,,,,,,,,,,,,,,,,,,
2,P_1_5_11,0.696,25-May,m,100,1.1,11,,0.66959032,4.46050537,0.49455336,1.332660702,0.867387754,0.67,72.33,1.190774266,0.29667178,3.970855934,-5.43844E-06,-2.12743E-08,-1.9359E-08,-4.40917E-06,-1.84634E-08,-3.20905E-08,-7.66093E-08,-1.24421E-08,-5.88349E-06,2.35615E-08,2.30379E-07,-8.22586E-09,0,-2.82463E-08,-3.65686E-08,9.39842E-07,-1.26957E-07,-3.92692E-08,0,-1.59281E-07,-3.53974E-09,0,0,0,-5.23589E-08,1.8863E-09,2.88663E-08,1.70993E-06,-1.04442E-07,5.88349E-10,6.65509E-09,-3.38955E-09,2.26521E-07,6.3933E-09,-9.30197E-08,1.55699E-09,9.81041E-10,-7.85384E-10,0,3.15669E-08,3.187E-09,0,1.20136E-06,5.19042E-09,5.23727E-09,0,-3.47222E-09,0,-1.55285E-09,0,3.486E-10,9.76907E-10,-1.76091E-07,-1.10367E-08,-1.30071E-09,-9.96197E-09,0,0,0,-6.91689E-09,-3.84425E-10,-1.62175E-09,0,-2.20321E-10,8.1983E-10,-4.56074E-09,0,-1.44676E-09,0,-1.4564E-09,-2.39198E-09,0,0,0,0,1.05985E-07,9.99642E-09,0,0,0,0,0,0,0,2.2969E-09,4.28516E-10,0,0,0,8.55655E-10,,,,,,,,,,,,,,,,,,,,,,
5,P_11_16_15,0.678,25-May,m,100,,,,0.92240027,4.754803704,0.537775518,1.099015717,0.723403245,0,100,0.423395731,0.062804387,1.906047474,-5.41697E-06,-2.34093E-08,1.28495E-08,-4.23295E-06,-7.53194E-09,-3.51892E-08,-2.78682E-08,-2.49156E-08,-6.50759E-06,3.69065E-08,3.08056E-07,-6.47746E-10,0,1.96584E-07,-3.31405E-09,1.02254E-06,-1.10569E-07,-1.97337E-08,0,-1.37232E-07,-2.37105E-09,0,0,0,-2.03362E-08,8.23994E-09,3.94372E-08,4.16968E-06,-8.99313E-08,2.07128E-09,8.44029E-08,-3.70571E-09,2.65124E-07,1.72331E-08,9.52037E-08,3.11069E-08,4.1516E-09,1.15088E-09,0,5.30098E-08,3.3728E-09,0,1.42926E-06,5.49078E-09,5.33562E-09,0,2.24452E-09,0,9.92709E-09,0,1.69469E-09,3.40443E-09,-2.96758E-08,-9.79152E-09,-6.76368E-10,-1.07405E-08,0,0,0,-8.76717E-09,5.2347E-09,-1.83478E-09,0,-1.12979E-11,7.08002E-11,-4.62461E-09,0,-1.58171E-09,0,-7.90853E-10,-2.84406E-09,0,0,0,0,1.04378E-07,9.92709E-09,0,0,0,0,0,0,0,9.46011E-09,1.83026E-09,0,0,0,7.68257E-11,,,,,,,,,,,,,,,,,,,,,,
