Sample,Sex,Family,Plate,Initial area (mm^2),Initial perimeter (mm),Initial Circularity,1 week area (mm^2),1 week perimeter (mm),Week_1_Circularity,Week_2_area,Week_2_ perimeter ,Week_2_Circularity,Week_3_area,Week_3_perimeter,Week_3_Circularity,7 days,8 days,9 days,10 days,11 days,12 days,13 days,14 days,15 days,16 days,17 days,18 days,19 days,20 days,21 days,Days_until_gametophores,Total_Gametophores
P_14_13_12,f,6,9B,0.019997495,0.548395776,0.835174112,0.039791395,0.793905966,0.792940625,0.184927057,2.887132576,0.278648458,0.434176372,3.191632475,0.535340467,0,0,0,0,1,1,2,8,10,11,11,14,18,20+,,100,0
P_14_13_12,f,6,9C,0.010157098,0.389251362,0.841974658,0.01580345,0.502925943,0.784753866,0.114795572,1.846572947,0.422845622,0.288565656,3.355687092,0.321863231,0,0,0,0,0,0,0,4,5,7,8,13,14,20+,,100,0
P_14_13_13,m,6,20C,0.01557271,0.477231452,0.858807257,0.04085461,0.807089527,0.787747953,0.132476615,1.577722473,0.668448015,0.360402809,2.674581287,0.632799611,0,0,0,0,,,0,0,0,0,1,2,2,3,7,100,0
P_14_13_13,m,6,20B,0.01287169,0.420730477,0.913308043,0.046804091,0.940337661,0.664822626,0.262234113,2.211744131,0.673300689,0.598947583,3.182350172,0.74281818,0,0,0,0,,,0,0,0,0,0,0,0,3,5,100,0
P_14_13_13,m,6,20A,0.013862517,0.447770229,0.868402943,0.041655414,0.838770431,0.743660776,0.234816734,2.478980292,0.479924072,0.516718066,5.371762965,0.224910434,0,0,0,0,,,0,0,0,0,0,0,0,1,1,100,0
P_14_13_14,m,6,5A,0.010342596,0.381785162,0.891212136,0.06740332,1.763368534,0.272260572,0.434560939,3.354947198,0.484918716,0.927643957,4.374924329,0.608737236,0,0,0,0,0,0,0,0,0,0,1,1,,6,11,100,0
P_14_13_14,m,6,5B,0.009125553,0.378556535,0.799810977,0.043718504,1.12241878,0.435858066,0.25390484,2.305374319,0.600036566,0.738043278,4.075065581,0.558215978,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,100,0
P_14_13_14,m,6,5C,0.008949105,0.369543284,0.823073495,0.040528859,1.097262393,0.422798098,0.269857592,2.833053071,0.422293951,0.811255824,4.355081725,0.537223311,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,100,0
P_14_13_2,f,6,1B,0.022933778,0.593529293,0.817675399,0.091332448,1.686352324,0.40338348,0.25676421,2.418510796,0.551350874,0.502968658,3.16587072,0.630295505,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,7,0
P_14_13_2,f,6,1C,0.016595206,0.529091276,0.744579513,0.048677159,1.180870384,0.438440236,0.225179932,2.566825856,0.429266021,0.377572604,3.035447636,0.514688688,0,0,0,0,0,0,0,0,1,1,1,3,3,5,5,100,0
P_14_13_2,f,6,1A,0.0146407,0.467411045,0.841692639,0.040881756,0.862177978,0.690757052,0.182416059,2.147238851,0.496926315,0.472700957,2.968520885,0.673745539,0,3,,0,0,0,0,0,0,0,0,0,4,4,4,100,0
P_14_13_4,m,6,28B,0.023748156,0.623932199,0.76620456,0.060110116,1.212349499,0.513666839,0.359850842,4.004035784,0.281913753,0.759135657,4.479451133,0.475181391,0,0,0,0,0,0,0,0,1,3,5,6,7,12,14,100,0
P_14_13_4,m,6,28C,0.022304898,0.588820879,0.808022537,0.056915946,1.109235219,0.58100022,0.328420391,2.881146163,0.496923083,0.660053049,4.515033295,0.406674149,0,0,0,0,0,1,1,1,2,3,3,3,5,7,11,100,0
P_14_13_4,m,6,28A,0.024413231,0.589493509,0.882382411,0.053834884,1.005448308,0.668858,0.229215626,3.516513083,0.232814157,0.494073844,5.54476357,0.201843811,0,0,0,0,0,0,4,6,10,15,20+,,,,,100,0
P_14_13_5,m,6,16A,0.017310048,0.546041569,0.72918296,0.049658937,1.029663012,0.588297267,0.249706271,2.927692204,0.365904926,0.63349529,4.727450057,0.356023882,0,0,0,0,0,0,0,0,0,0,0,,,0,0,100,0
P_14_13_5,m,6,16B,0.022490395,0.702697249,0.57207137,0.060892823,1.05441582,0.687910476,0.199893508,2.136813076,0.549863969,0.547940399,5.950830699,0.194342494,0,0,0,0,0,0,0,0,0,0,0,,,0,0,100,0
P_14_13_5,m,6,16C,0.013731311,0.490684065,0.716304604,0.038248602,0.971009619,0.509516363,0.157930439,2.037600054,0.477768591,0.44340146,4.46599852,0.279221984,0,0,0,0,0,0,1,1,1,1,0,,,0,0,100,0
P_14_13_6,f,6,3B,0.027562158,0.632676397,0.864847601,0.045718254,0.67969328,1.242949035,0.291850312,3.210129818,0.355716991,0.786028216,4.579000471,0.470854146,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,7,0
P_14_13_6,f,6,3C,0.013147674,0.445281496,0.832854757,0.015898461,0.489607856,0.833005671,0.122640743,2.592251295,0.229229344,0.458829391,3.943431762,0.370588731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_14_13_6,f,6,3A,0.023083081,0.602811596,0.797848099,0.047071026,0.917266429,0.70267144,0.340780833,3.736866886,0.306513455,1.000702677,7.571601534,0.2192397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_14_13_7,f,6,27C,0.019970349,0.557274501,0.807675562,0.031724532,0.773188942,0.666520629,0.263636652,2.91376875,0.390018552,0.610882739,4.425438892,0.391773266,0,0,0,0,0,1,2,3,,,10,13,16,18,20+,12,21
P_14_13_7,f,6,27A,0.01733267,0.542745678,0.739030497,0.031602375,0.797807224,0.623610527,0.201689663,2.472657564,0.414328996,0.34655839,4.093495662,0.259763058,0,0,0,1,1,1,1,2,,,6,9,20+,,,100,0
P_14_13_7,f,6,27B,0.033271849,0.800632273,0.651929146,0.070954911,1.235891572,0.583460363,0.514768084,4.409295756,0.332554471,0.669698899,5.420663214,0.286262443,0,0,0,0,0,6,7,13,,,20+,,,,,100,0
P_14_16_13,m,7,2B,0.027182115,0.745409296,0.614445364,0.075610436,1.218537701,0.639577891,0.309002009,4.067935697,0.234532366,0.818956217,6.89096657,0.216615753,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,100,0
P_14_16_13,m,7,2A,0.033213033,0.7652519,0.712343306,0.098245609,1.539584314,0.520590016,0.329460984,4.1307594,0.242512334,0.685561165,7.512813614,0.152556466,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0
P_14_16_13,m,7,2C,0.016029666,1.111522163,0.162958814,0.107936703,1.545772516,0.567371641,0.358394011,3.923387368,0.292434094,0.572742721,8.594874554,0.097380081,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_14_16_14,f,7,18A,0.012052789,0.406672496,0.915350819,0.057929394,1.171453555,0.530198473,1.115357995,6.254321652,0.358132306,1.047778227,6.90018161,0.276399954,0,0,0,0,,,0,0,0,0,0,0,0,0,2,100,0
P_14_16_14,f,7,18B,0.009116505,0.352727517,0.920320983,0.05129674,1.095513554,0.536838803,0.383128469,3.681105805,0.355121905,1.113905688,6.605569382,0.320639885,0,0,0,0,,,0,0,0,0,0,0,0,0,0,100,0
P_14_16_14,f,7,18C,0.012260907,0.422613843,0.862233338,0.033149693,1.153763369,0.312777609,0.273345843,3.098742181,0.357545425,0.872605604,5.658169099,0.342338538,0,0,0,0,,,0,0,0,0,0,0,0,0,0,100,0
P_14_16_15,m,7,27A,0.005053665,0.646868904,0.151692315,0.063164032,1.557610816,0.326995349,0.397420796,3.319095984,0.453106825,0.841763314,7.151005583,0.206749944,0,0,0,0,0,0,0,0,,,0,0,0,0,1,100,0
P_14_16_15,m,7,27B,0.009618704,0.520481604,0.44595953,0.034393881,0.904890025,0.527568942,0.267961902,2.925539786,0.39323365,0.589378646,4.661397727,0.340683983,0,0,0,0,0,0,0,0,,,0,0,0,0,1,100,0
P_14_16_15,m,7,27C,0.010089234,0.379229165,0.881138869,0.003284656,0.239927356,0.716671347,0.005745886,0.391807359,0.470112177,0,0,#DIV/0!,0,0,0,0,0,0,0,0,,,0,0,0,0,0,100,0
P_14_16_16,m,7,6A,0.030964446,0.726777427,0.736292027,0.123812542,2.483823233,0.25206521,0.368976396,3.142799489,0.469196621,0.910686805,5.021591444,0.453603015,0,0,0,0,0,0,0,0,0,2,2,2,2,,5,100,0
P_14_16_16,m,7,6B,0.027539536,0.68144212,0.744883425,0.087319377,1.490415013,0.493725812,0.296469643,2.923723683,0.435609375,0.743332208,4.240129145,0.519295335,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_14_16_16,m,7,6C,0.02521856,0.64458196,0.762348636,0.087645128,1.45436201,0.520442044,0.33371837,2.714401022,0.568881397,0.779305076,3.98486581,0.616410094,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_14_16_3,m,7,26A,0.02708258,0.726373848,0.644702374,0.052337334,1.322862716,0.375639872,0.197337267,3.247797135,0.234974622,0.55831014,4.723145221,0.314342105,1,1,1,2,2,2,0,0,0,,1,1,2,2,2,7,0
P_14_16_3,m,7,26C,0.025562408,0.62440304,0.823495796,0.070941338,1.189883635,0.629332314,0.38950776,3.5958835,0.378350688,0.858073488,5.757180332,0.32515801,0,0,0,0,0,0,0,0,0,,2,2,2,5,7,100,0
P_14_16_3,m,7,26B,0.0286118,0.737203202,0.661241942,0.063657183,1.124772987,0.631985769,0.303192782,2.898500034,0.453275117,0.769935209,5.653729737,0.302533681,0,0,0,0,0,0,0,0,0,,1,1,5,5,5,100,0
P_14_16_4,f,7,10A,0.016160871,0.52720791,0.730281958,0.015391737,0.520279814,0.714172812,0.020268954,0.610883164,0.682188915,0.049631791,1.351314993,0.341378679,0,0,0,0,,0,0,0,0,0,0,0,0,,0,100,0
P_14_16_4,f,7,10B,0.014514019,0.501513419,0.724790013,0.056468038,1.0728459,0.616194259,0.119889956,1.704378826,0.518370385,0.02282067,1.026905226,0.271804915,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_14_16_4,f,7,10C,0.014966451,0.551758929,0.617461263,0.015839644,0.825855923,0.291693326,0.03290538,2.008475146,0.10245275,0.163558693,2.101029125,0.465370796,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_14_16_5,f,7,30B,0.02924068,0.678213493,0.798443631,0.053034079,1.005851887,0.658379961,0.248036797,3.112665635,0.321544297,0.539181315,5.08555862,0.261846723,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
P_14_16_5,f,7,30A,0.023594329,0.584852358,0.866372741,0.050120417,0.898432771,0.779889635,0.239924691,2.438151611,0.506924368,0.451418555,4.402502186,0.292529646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_14_16_5,f,7,30C,0.034050033,0.719042174,0.827176986,0.058196329,0.95547185,0.800662398,0.257442858,2.834062017,0.402579623,0.499317531,4.442927289,0.317707921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_14_16_7,f,7,19A,0.022531114,0.566758593,0.881000333,0.055006683,1.141117912,0.530571662,0.264089084,2.806753212,0.421048024,0.446301549,6.315867357,0.140524495,0,0,0,0,0,,,0,0,0,0,0,0,0,0,100,0
P_14_16_7,f,7,19B,0.030367236,0.70908724,0.758569826,0.062299887,1.271271945,0.484172336,0.269269431,3.59938118,0.261048384,0.3383377,5.019909867,0.168635185,0,0,0,0,0,,,0,0,0,0,0,0,0,0,100,0
P_14_16_7,f,7,19C,0.029570956,0.674446761,0.816506513,0.061824833,1.165467142,0.571679376,0.135345034,1.898903612,0.471439668,0.111872861,1.764444743,0.451334218,0,0,0,0,0,,,0,0,0,0,0,0,0,0,100,0
P_14_16_8,m,7,13A,0.039574227,0.797739961,0.781050991,0.076026674,1.380238111,0.501242168,0.316105192,2.703504406,0.543209185,0.751227146,4.561108495,0.453544711,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,100,0
P_14_16_8,m,7,13B,0.025906256,0.636712181,0.802616314,0.067290212,1.433644986,0.411204913,0.382933923,4.542947468,0.233044067,0.947501198,5.491760274,0.394590172,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,100,0
P_14_16_8,m,7,13C,0.028815394,0.731754893,0.67590076,0.057295989,1.013990718,0.699915965,0.295365709,3.010694827,0.409275964,0.81105223,4.471312302,0.509528467,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,100,0
P_14_22_1,f,8,12C,0.025833867,0.639739019,0.792817786,0.047695382,0.934889352,0.685402275,0.179543116,2.497881213,0.361422208,0.383051555,4.193246788,0.273618856,1,1,1,2,2,2,3,4,14,16,18,19,20+,,,7,19
P_14_22_1,f,8,12A,0.025146171,0.603282438,0.867800975,0.058653285,1.023878388,0.702724713,0.323421017,3.808502052,0.280058972,0.694840546,6.886998049,0.18399875,0,0,1,1,2,2,2,2,2,2,12,20+,,,,9,18
P_14_22_1,f,8,12B,0.020436354,0.544158203,0.866847472,0.043510386,0.892244569,0.686459227,0.163463683,2.337189749,0.375857285,0.246969057,2.776619358,0.402345816,0,0,0,0,1,1,1,1,1,1,10,12,13,15,15,100,0
P_14_22_1,f,8,27B,0.019255506,0.63294545,0.603687262,0.056282541,1.427658573,0.346828376,0.579189877,4.511333827,0.35743796,1.102341526,7.743189615,0.230922377,0,0,0,0,0,0,0,0,,,1,1,1,5,9,100,0
P_14_22_1,f,8,27A,0.017947978,0.547117778,0.753084144,0.037990715,1.109975113,0.387293874,0.52640916,5.049707406,0.259286943,0.923463485,8.47521356,0.161476031,0,0,0,0,0,1,1,6,,,1,3,3,3,5,100,0
P_14_22_1,f,8,27C,0.016450428,0.550279142,0.682339839,0.057105967,1.705522298,0.246579137,0.479727226,3.883164055,0.399588083,1.075856157,6.369341495,0.333084774,0,0,0,0,0,0,0,0,,,0,0,0,0,5,100,0
P_14_22_4,m,8,9C,0.015432456,0.46687294,0.889256954,0.028028163,0.661734042,0.803928294,0.174837823,3.055424766,0.235224114,0.540068082,4.560368602,0.326165676,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,100,0
P_14_22_4,m,8,9A,0.034479843,0.699266833,0.885664137,0.066982558,1.076209054,0.726370313,0.238870525,3.206363086,0.291827895,0.638295594,4.693751261,0.363891025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_14_22_4,m,8,9B,0.034855361,0.714266496,0.858101521,0.054667359,0.980426448,0.714311588,0.211100248,2.215578126,0.540137395,0.44243778,3.469227147,0.461717538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_14_22_5,f,8,13B,0.021314072,0.687092218,0.567056067,0.051373654,1.390394834,0.333775,0.218936371,3.431627094,0.233511018,0.465647542,4.359655613,0.307710691,2,3,3,5,5,5,5,5,5,,5,8,20+,,,7,19
P_14_22_5,f,8,13C,0.017934405,0.52478644,0.817921065,0.049188407,1.388242416,0.320569191,0.19235599,3.633954396,0.182951683,0.553541507,4.985538441,0.279714959,2,3,2,2,2,2,2,2,3,,6,7,9,12,12,7,0
P_14_22_5,f,8,13A,0.019707938,0.581489204,0.732061412,0.046166162,1.078563261,0.498450643,0.155347053,2.278603619,0.375798542,0.283842266,2.887199839,0.427674163,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,100,0
P_14_22_9,f,8,8B,0.032882758,0.725633954,0.784373084,0.070642733,1.44252371,0.426394124,0.273612778,2.863186924,0.419205152,0.663916818,4.223986009,0.467367348,0,0,0,0,0,1,1,1,1,1,3,3,3,,3,100,0
P_14_22_9,f,8,8C,0.029095902,0.707809242,0.729439048,0.073855,1.387502522,0.481839035,0.275458701,2.4694962,0.567321718,0.66267263,4.860092823,0.352370502,0,0,0,1,1,1,1,1,1,1,2,2,2,,2,100,0
P_14_22_9,f,8,8A,0.034615573,0.730745947,0.814194806,0.079632557,1.320441246,0.573643578,0.309635414,2.688572005,0.538018144,0.543918278,4.425506155,0.348816801,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_14_7_11,m,9,30A,0.032864661,0.70316809,0.834834683,0.059368127,0.980426448,0.775734227,0.141262844,2.738077622,0.236660662,0.254882093,3.881213426,0.212517116,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,100,0
P_14_7_11,m,9,30C,0.032249353,0.697854308,0.831727612,0.054975013,0.933880406,0.791721521,0.128101597,1.915450326,0.438533118,0.26122519,3.182081119,0.324027746,0,0,1,1,0,0,0,0,0,0,2,2,3,3,3,100,0
P_14_7_11,m,9,30B,0.029570956,0.684603484,0.792458978,0.052590696,0.91948611,0.781282707,0.152030726,2.648415955,0.27223792,0.271364191,2.838165064,0.423123238,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,100,0
P_14_7_14,m,9,13A,0.033697136,0.836416224,0.604975418,0.069077318,1.183022802,0.619924609,0.303803566,2.882491424,0.459247138,0.68220412,5.545705253,0.278605965,0,1,1,1,1,1,1,1,1,,2,2,3,6,6,100,0
P_14_7_14,m,9,13C,0.028878735,0.739893724,0.66256595,0.069317107,1.14239591,0.667108985,0.358683568,2.988228963,0.504514181,0.846391694,4.569449115,0.509135455,0,0,0,0,0,0,0,0,1,,1,1,4,5,5,100,0
P_14_7_14,m,9,13B,0.032620347,0.787583238,0.660518966,0.068715373,1.117979418,0.690519471,0.327135484,3.227416426,0.394463918,0.873587381,5.240263671,0.399567091,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,100,0
P_14_7_15,m,9,31A,0.009333672,0.358646667,0.91139908,0.024666593,0.811058048,0.470971826,0.293841013,3.977197821,0.233317689,0.808912226,7.845833053,0.165049006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_14_7_15,m,9,31B,0.008406187,0.344252371,0.890911954,0.045125568,1.115087106,0.455821423,0.37240583,3.606309276,0.35965009,1.23379112,9.380305374,0.176115397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_14_7_15,m,9,31C,0.009311051,0.369879599,0.854806017,0.029833366,0.884240264,0.479238088,0.201268901,2.460146633,0.417680622,0.499964509,3.4844286,0.517208527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_14_7_2,f,9,19A,0.020870688,0.596556131,0.73658655,0.037782597,1.305374319,0.278491094,0.042410976,1.535144952,0.226031584,0.113334217,3.095042712,0.148599516,0,0,0,0,0,,,0,0,0,0,0,0,0,0,100,0
P_14_7_2,f,9,19B,0.021712212,0.567902065,0.845564635,0.033538784,1.026434385,0.399829259,0.030113874,0.809578261,0.577083417,0.040741502,0.949014596,0.56817339,0,0,0,0,0,,,0,0,0,0,0,0,0,0,100,0
P_14_7_2,f,9,19C,0.031593327,0.764444743,0.679036003,0.03949279,1.004573888,0.491522812,0.037017986,0.759130961,0.806805821,0.049726801,0.956211744,0.683080705,0,0,0,0,0,,,0,0,0,0,0,0,0,0,100,0
P_14_7_3,f,9,20A,0.012794777,0.431627094,0.862591086,0.014830721,0.496065111,0.756962804,0.041614696,0.902199502,0.642142176,0.096006071,2.427860362,0.20456952,0,0,0,0,,,0,0,0,0,0,0,0,0,0,100,0
P_14_7_3,f,9,20B,0.016165395,0.478307661,0.887485566,0.014482348,0.591242349,0.520352402,0.039605898,0.827066658,0.727224451,0.157957585,2.136544024,0.434616723,0,0,0,0,,,0,0,0,0,0,0,0,0,0,100,0
P_14_7_3,f,9,20C,0.012297102,0.415013116,0.896744587,0,0,#DIV/0!,0,0,#DIV/0!,0.033448298,1.222506222,0.281100428,0,0,0,0,,,0,0,0,0,0,0,0,0,0,100,0
P_14_7_5,f,9,18A,0.012383064,0.41837627,0.888553675,0.032611299,0.755296966,0.717996379,1.093808659,6.775139571,0.299291583,0.554808316,4.762897693,0.307177991,0,0,0,0,,,0,0,0,0,0,0,0,0,1,100,0
P_14_7_5,f,9,18C,0.011193168,0.402905764,0.86603549,0.041017485,0.853164727,0.707771201,0.205367935,2.456581691,0.427424934,0.535864988,5.936100087,0.191004057,0,0,0,0,,,0,0,0,0,0,0,0,0,1,100,0
P_14_7_5,f,9,18B,0.010966952,0.391201991,0.90006414,0.036321241,0.887872469,0.578694215,0.290257751,3.134324343,0.37109542,0.931435337,5.366449183,0.406226553,0,0,0,0,,,0,0,0,0,0,0,0,0,0,100,0
P_14_7_7,f,9,12B,0.018459226,0.521759602,0.851652096,0.058635188,1.126925405,0.579906022,0.567046602,4.401695029,0.367594067,1.031042767,5.990650434,0.360843065,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,100,0
P_14_7_7,f,9,12A,0.024847566,0.597834129,0.873196681,0.079257038,1.311360732,0.578872781,0.692754834,4.71762965,0.390950269,1.25604625,7.874016278,0.254450117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
P_14_7_7,f,9,12C,0.023648621,0.614111791,0.787590709,0.056002033,1.781596825,0.221602459,0.46898649,3.878791955,0.391522747,0.96458503,9.354072779,0.138461384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_15_3_1 B,F,10,8A,0.023549086,0.595950763,0.832804244,0.038719131,0.80628237,0.748067713,0.193980221,2.578260577,0.366516452,0.607009921,4.770229367,0.335047904,1,2,2,2,2,2,5,5,5,5,5,5,5,,7,7,0
P_15_3_1 B,F,10,8C,0.030783473,0.760341696,0.668789809,0.043537532,0.965023206,0.587189024,0.279431054,2.935023878,0.407418767,0.931123159,6.259904486,0.298442971,1,1,1,1,1,1,1,1,3,3,3,3,3,,3,7,0
P_15_3_1 B,F,10,8B,0.025960548,0.702226408,0.661224879,0.051364605,1.107957221,0.525542219,0.20433639,2.588484563,0.38304006,0.667192426,4.750252236,0.371370502,0,0,1,1,1,1,1,1,1,1,1,1,0,,1,100,0
P_15_3_12_B,f,10,18A,0.008356419,0.348960786,0.861899443,0.027195688,0.896078563,0.425400023,0.69301272,4.231788525,0.486052222,0.701246983,5.503194996,0.290824401,0,0,0,0,,,0,0,1,1,2,2,2,2,20+,15,21
P_15_3_12_B,f,10,18B,0.009035067,0.360260981,0.874352523,0.046496437,1.170780924,0.426047516,0.32656542,3.29837896,0.377015088,0.707210037,4.832178651,0.380410145,0,0,0,0,,,1,4,8,8,8,10,11,15,20+,15,21
P_15_3_12_B,f,10,18C,0.008623354,0.351180467,0.878223693,0.042211906,1.047285935,0.483385989,0.239024351,3.084011569,0.315645637,0.529440454,6.575301002,0.153806782,0,0,0,1,,,2,3,5,8,11,13,16,20+,,100,0
P_15_3_13B,f,10,28A,0.029380934,0.644380171,0.88873218,0.044632417,0.866281025,0.747003166,0.183357118,3.043384677,0.248641555,0.430584061,4.60355149,0.255188782,1,1,1,1,2,2,2,2,2,2,2,2,2,5,6,7,0
P_15_3_13B,f,10,28B,0.032991342,0.711979552,0.817437533,0.040221205,0.8885451,0.639861184,0.038642217,2.230914105,0.097518268,0.07565568,1.62373041,0.36041539,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,7,0
P_15_3_13B,f,10,28C,0.027295223,0.64875227,0.814551412,0.048889802,0.978341293,0.64154504,0.051844183,1.040223313,0.601778282,0.072009078,1.387906101,0.469522834,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,7,0
P_15_3_14B,m,10,3A,0.023549086,0.589964351,0.849791047,0.058427069,1.264478375,0.458966435,0.440229912,5.252034708,0.20045367,1.47315932,9.743324141,0.194905931,0,0,0,0,0,0,0,1,1,1,3,3,3,5,10,100,0
P_15_3_14B,m,10,3B,0.028914929,0.642093227,0.880877662,0.061440266,0.913432434,0.924889543,0.528196266,6.01338535,0.183462326,1.138653719,8.903342974,0.180416021,0,0,0,1,1,1,1,2,2,2,2,2,2,3,3,100,0
P_15_3_14B,m,10,3C,0.015830596,0.494652586,0.8126178,0.034344113,0.795318491,0.681961392,0.368632547,4.197349835,0.262804611,0.892299969,7.620165467,0.193006401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,100,0
P_15_3_3_B,f,10,19A,0.023838642,0.87758122,0.388773374,0.071199224,1.349902469,0.490749785,0.299555229,3.799152485,0.260671226,0.544832191,6.622385148,0.15603554,2,2,4,4,4,,,4,4,4,4,4,4,4,4,7,0
P_15_3_3_B,f,10,19B,0.024209636,0.86836618,0.403247892,0.072185526,1.392143674,0.467812313,0.322896196,3.689580951,0.297919192,0.604865393,5.665769826,0.236663086,2,2,2,2,2,,,2,2,3,3,3,3,3,3,7,0
P_15_3_3_B,f,10,19C,0.018314447,0.539180736,0.791251828,0.091508897,1.623663147,0.435974505,0.426163801,3.146364431,0.540689765,0.794832543,6.498284792,0.236411064,2,2,2,2,2,,,2,2,2,2,2,2,2,2,7,0
P_15_3_4_B,f,10,5A,0.008587159,0.353332885,0.863915062,0.04947344,1.330261653,0.351145898,0.333677651,3.109167956,0.433539221,0.723515686,4.531445483,0.442551759,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,100,0
P_15_3_4_B,f,10,5B,0.005904238,0.301943903,0.813393955,0.036800819,1.005717361,0.456977935,0.254746364,2.67639739,0.446679928,0.740775967,4.294006861,0.504604426,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,100,0
P_15_3_4_B,f,10,5C,0.006424534,0.320912087,0.783536353,0.036556506,0.976794242,0.481224949,0.25157934,2.925876101,0.369107397,0.756443687,4.8231654,0.408415233,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,100,0
P_15_3_5B,m,10,21A,0.010704541,0.39557409,0.859215338,0.028634421,0.726979216,0.680509297,0.378201484,2.16102778,1.017166782,1.260593192,6.16102778,0.417117358,1,,,1,1,1,1,1,1,1,1,1,1,1,4,7,0
P_15_3_5B,m,10,21C,0.010849319,0.402636712,0.840553563,0.06081591,1.215712652,0.516826739,0.443184293,3.937109033,0.359103067,1.336199104,6.775475886,0.365578972,0,,,0,0,0,0,0,0,0,0,0,0,0,14,100,0
P_15_3_5B,m,10,21B,0.011803951,0.425035313,0.820667071,0.04015334,0.828142867,0.735361329,0.344472678,3.233066523,0.413918788,0.912745371,5.973094774,0.321322004,0,,,0,0,0,0,0,0,0,0,0,0,3,9,100,0
P_15_6_10,f,11,9A,0.039334438,0.758122015,0.859576187,0.086007324,1.267034371,0.672896518,0.298161739,4.843815161,0.159612326,0.612502445,7.532521692,0.135586573,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
P_15_6_10,f,11,9B,0.036583652,0.739759198,0.839645463,0.070887046,1.128203404,0.699490319,0.217818863,2.594403713,0.4064527,0.373916953,3.659110782,0.350762922,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,0
P_15_6_10,f,11,9C,0.012283529,0.411986278,0.908965265,0.021648871,0.595950763,0.765603901,0.141217601,3.068877379,0.188329953,0.335351649,5.152014529,0.158685019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_15_6_2,m,11,26A,0.036669614,0.785229031,0.746970208,0.079148455,1.505952781,0.43833825,0.3047401,2.862917872,0.466983424,0.550406153,4.402165871,0.356730395,1,1,1,1,1,1,1,1,1,,1,1,1,3,10,7,0
P_15_6_2,m,11,26C,0.029914804,0.730678684,0.70375732,0.065824332,1.196609941,0.577392166,0.305228726,2.800834062,0.488697689,0.626075405,5.198896886,0.290933596,0,0,0,0,0,0,0,0,0,,1,1,1,1,4,100,0
P_15_6_2,m,11,26B,0.031195187,0.691935158,0.818363838,0.049609169,0.870451335,0.82236118,0.151442564,2.433846775,0.321108001,0.440171096,4.154301473,0.320342928,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,100,0
P_15_6_3,F,11,28B,0.033081828,0.747561714,0.743506958,0.075764263,1.773121679,0.302675288,0.418752965,5.119593731,0.200667267,0.970326392,6.858613036,0.259080593,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,7,0
